Fecha,LATINO,REP_DOM,BRAZIL,COLOMBIA,ECUADOR,ARGENTINA,MEXICO,PERU,PANAMA,VENEZUELA,URUGUAY,CHILE,EL_SALVADOR,RD_LATINO,,,,,,,,,,,,,,
2-Feb-11,2.97,3.57,1.66,1.36,7.86,5.17,1.47,1.40,1.37,10.81,1.64,1.17,2.93,0.60,,,,,,,,,,,,,,
3-Feb-11,2.96,3.62,1.66,1.40,7.80,5.22,1.49,1.34,1.34,10.75,1.57,1.15,2.88,0.66,,,,,,,,,,,,,,
4-Feb-11,2.91,3.48,1.60,1.35,7.70,5.18,1.43,1.29,1.27,10.69,1.52,1.12,2.83,0.57,,,,,,,,,,,,,,
7-Feb-11,2.94,3.48,1.64,1.40,7.70,5.18,1.48,1.35,1.30,10.68,1.57,1.11,2.81,0.54,,,,,,,,,,,,,,
8-Feb-11,2.90,3.40,1.63,1.39,7.58,5.13,1.47,1.27,1.21,10.67,1.50,1.09,2.73,0.50,,,,,,,,,,,,,,
9-Feb-11,3.00,3.47,1.74,1.47,7.65,5.30,1.54,1.39,1.34,10.77,1.60,1.12,2.83,0.47,,,,,,,,,,,,,,
10-Feb-11,3.01,3.46,1.72,1.51,7.59,5.27,1.54,1.36,1.31,10.94,1.60,1.12,2.82,0.46,,,,,,,,,,,,,,
11-Feb-11,3.05,3.45,1.76,1.54,7.61,5.34,1.56,1.42,1.35,11.11,1.68,1.08,2.86,0.40,,,,,,,,,,,,,,
14-Feb-11,3.14,3.56,1.82,1.57,7.63,5.44,1.62,1.50,1.46,11.36,1.79,1.15,2.92,0.42,,,,,,,,,,,,,,
15-Feb-11,3.18,3.62,1.81,1.61,7.51,5.54,1.66,1.57,1.47,11.54,1.82,1.13,3.02,0.43,,,,,,,,,,,,,,
16-Feb-11,3.12,3.59,1.75,1.53,7.35,5.49,1.60,1.50,1.45,11.29,1.77,1.11,2.99,0.47,,,,,,,,,,,,,,
17-Feb-11,3.11,3.70,1.76,1.51,7.44,5.38,1.58,1.49,1.47,11.24,1.80,1.17,2.99,0.59,,,,,,,,,,,,,,
18-Feb-11,3.10,3.73,1.76,1.50,7.44,5.33,1.58,1.47,1.45,11.33,1.74,1.11,2.95,0.63,,,,,,,,,,,,,,
22-Feb-11,3.23,3.86,1.84,1.61,7.58,5.59,1.67,1.57,1.58,11.66,1.86,1.17,3.08,0.64,,,,,,,,,,,,,,
23-Feb-11,3.24,3.83,1.85,1.62,7.54,5.71,1.68,1.58,1.57,11.65,1.85,1.16,3.08,0.59,,,,,,,,,,,,,,
24-Feb-11,3.28,3.85,1.88,1.65,7.53,5.88,1.70,1.62,1.61,11.69,1.90,1.16,3.14,0.57,,,,,,,,,,,,,,
25-Feb-11,3.26,3.88,1.87,1.66,7.56,5.73,1.70,1.62,1.63,11.47,1.93,1.17,3.17,0.62,,,,,,,,,,,,,,
28-Feb-11,3.23,3.89,1.78,1.60,7.59,5.80,1.62,1.56,1.60,11.74,1.92,1.15,3.26,0.66,,,,,,,,,,,,,,
1-Mar-11,3.22,3.90,1.76,1.59,7.61,5.90,1.59,1.51,1.61,11.78,1.90,1.14,3.25,0.68,,,,,,,,,,,,,,
2-Mar-11,3.15,3.85,1.70,1.55,7.56,5.71,1.54,1.43,1.50,11.65,1.79,1.13,3.21,0.71,,,,,,,,,,,,,,
3-Mar-11,3.02,3.69,1.62,1.44,7.43,5.54,1.43,1.32,1.38,11.34,1.68,1.02,3.10,0.67,,,,,,,,,,,,,,
4-Mar-11,3.08,3.78,1.67,1.51,7.56,5.63,1.50,1.41,1.46,11.22,1.74,1.14,3.19,0.70,,,,,,,,,,,,,,
7-Mar-11,3.07,3.80,1.65,1.50,7.62,5.58,1.50,1.38,1.45,11.22,1.72,1.11,3.17,0.73,,,,,,,,,,,,,,
8-Mar-11,2.99,3.75,1.57,1.43,7.53,5.47,1.44,1.33,1.39,11.02,1.63,1.10,3.11,0.76,,,,,,,,,,,,,,
9-Mar-11,3.05,3.81,1.62,1.47,7.58,5.61,1.47,1.38,1.44,11.21,1.68,1.11,3.18,0.76,,,,,,,,,,,,,,
10-Mar-11,3.18,3.97,1.74,1.57,7.82,5.75,1.60,1.50,1.56,11.44,1.80,1.17,3.29,0.79,,,,,,,,,,,,,,
11-Mar-11,3.15,3.95,1.72,1.49,7.82,5.74,1.55,1.48,1.52,11.47,1.77,1.14,3.26,0.80,,,,,,,,,,,,,,
14-Mar-11,3.19,3.99,1.75,1.55,7.88,5.80,1.60,1.52,1.56,11.53,1.82,1.14,3.30,0.80,,,,,,,,,,,,,,
15-Mar-11,3.26,4.02,1.82,1.58,8.02,5.97,1.63,1.57,1.61,11.78,1.88,1.18,3.34,0.75,,,,,,,,,,,,,,
16-Mar-11,3.38,4.10,1.92,1.68,8.13,6.08,1.72,1.67,1.72,12.05,1.99,1.29,3.45,0.72,,,,,,,,,,,,,,
17-Mar-11,3.33,4.07,1.89,1.64,8.10,5.90,1.70,1.63,1.69,12.00,1.95,1.18,3.42,0.74,,,,,,,,,,,,,,
18-Mar-11,3.30,4.06,1.85,1.62,8.06,5.91,1.68,1.63,1.66,11.85,1.93,1.19,3.39,0.76,,,,,,,,,,,,,,
21-Mar-11,3.24,4.01,1.79,1.60,7.98,5.77,1.63,1.66,1.61,11.64,1.88,1.15,3.35,0.77,,,,,,,,,,,,,,
22-Mar-11,3.27,4.00,1.79,1.64,7.97,5.82,1.65,1.72,1.61,11.71,1.87,1.15,3.37,0.74,,,,,,,,,,,,,,
23-Mar-11,3.22,4.06,1.77,1.60,7.97,5.63,1.63,1.71,1.58,11.51,1.84,1.16,3.37,0.84,,,,,,,,,,,,,,
24-Mar-11,3.17,4.01,1.74,1.56,7.91,5.49,1.58,1.69,1.53,11.38,1.78,1.12,3.33,0.84,,,,,,,,,,,,,,
25-Mar-11,3.12,3.95,1.72,1.52,7.84,5.35,1.54,1.65,1.50,11.28,1.76,1.10,3.28,0.83,,,,,,,,,,,,,,
28-Mar-11,3.11,3.93,1.70,1.52,7.81,5.38,1.53,1.68,1.48,11.21,1.76,1.11,3.28,0.82,,,,,,,,,,,,,,
29-Mar-11,3.14,3.95,1.74,1.56,7.84,5.44,1.56,1.74,1.49,11.10,1.77,1.15,3.31,0.82,,,,,,,,,,,,,,
30-Mar-11,3.12,3.92,1.71,1.53,7.80,5.35,1.53,1.72,1.50,11.18,1.76,1.13,3.28,0.80,,,,,,,,,,,,,,
31-Mar-11,3.18,3.93,1.74,1.53,7.80,5.39,1.60,1.73,1.50,11.37,1.76,1.17,3.30,0.75,,,,,,,,,,,,,,
1-Apr-11,3.14,3.92,1.72,1.54,7.78,5.13,1.59,1.73,1.52,11.17,1.78,1.17,3.31,0.78,,,,,,,,,,,,,,
4-Apr-11,3.15,3.96,1.70,1.56,7.43,5.15,1.59,1.79,1.52,11.19,1.77,1.19,3.31,0.81,,,,,,,,,,,,,,
5-Apr-11,3.12,3.73,1.69,1.52,7.36,5.18,1.57,1.76,1.48,11.19,1.72,1.18,3.23,0.61,,,,,,,,,,,,,,
6-Apr-11,3.05,3.67,1.64,1.47,7.30,5.13,1.54,1.64,1.42,10.97,1.58,1.18,3.16,0.61,,,,,,,,,,,,,,
7-Apr-11,3.04,3.58,1.65,1.47,7.36,5.14,1.54,1.57,1.39,10.92,1.56,1.16,3.11,0.54,,,,,,,,,,,,,,
8-Apr-11,3.01,3.54,1.65,1.46,7.34,5.07,1.52,1.60,1.39,10.74,1.53,1.17,3.11,0.52,,,,,,,,,,,,,,
11-Apr-11,3.02,3.54,1.65,1.46,7.34,5.08,1.53,1.62,1.39,10.74,1.53,1.17,3.10,0.52,,,,,,,,,,,,,,
12-Apr-11,3.09,3.50,1.71,1.54,7.43,5.25,1.57,1.70,1.44,10.92,1.59,1.17,3.13,0.41,,,,,,,,,,,,,,
13-Apr-11,3.12,3.53,1.73,1.55,7.45,5.25,1.60,1.84,1.44,10.93,1.62,1.17,3.16,0.41,,,,,,,,,,,,,,
14-Apr-11,3.13,3.51,1.73,1.53,7.43,5.28,1.61,1.93,1.45,10.97,1.62,1.18,3.16,0.37,,,,,,,,,,,,,,
15-Apr-11,3.18,3.59,1.77,1.55,7.51,5.29,1.65,2.02,1.50,10.99,1.70,1.20,3.24,0.41,,,,,,,,,,,,,,
18-Apr-11,3.23,3.64,1.80,1.59,7.85,5.40,1.68,2.03,1.53,11.25,1.73,1.23,3.28,0.41,,,,,,,,,,,,,,
19-Apr-11,3.26,3.68,1.82,1.59,7.85,5.47,1.70,2.06,1.56,11.26,1.76,1.23,3.29,0.43,,,,,,,,,,,,,,
20-Apr-11,3.20,3.63,1.78,1.50,7.79,5.41,1.63,2.03,1.50,11.15,1.72,1.22,3.25,0.43,,,,,,,,,,,,,,
21-Apr-11,3.20,3.64,1.77,1.50,7.80,5.42,1.63,2.04,1.50,11.12,1.71,1.23,3.24,0.44,,,,,,,,,,,,,,
25-Apr-11,3.25,3.68,1.80,1.54,7.85,5.47,1.65,2.10,1.53,11.31,1.74,1.24,3.28,0.44,,,,,,,,,,,,,,
26-Apr-11,3.29,3.69,1.80,1.53,7.90,5.64,1.65,2.27,1.57,11.38,1.81,1.24,3.33,0.39,,,,,,,,,,,,,,
27-Apr-11,3.28,3.69,1.78,1.49,7.74,5.67,1.62,2.31,1.52,11.52,1.75,1.21,3.27,0.41,,,,,,,,,,,,,,
28-Apr-11,3.28,3.70,1.77,1.46,7.79,5.63,1.64,2.26,1.51,11.48,1.80,1.25,3.32,0.42,,,,,,,,,,,,,,
29-Apr-11,3.25,3.68,1.72,1.47,7.82,5.55,1.64,2.17,1.50,11.38,1.83,1.24,3.34,0.43,,,,,,,,,,,,,,
2-May-11,3.22,3.68,1.68,1.42,7.82,5.46,1.60,2.18,1.51,11.32,1.83,1.25,3.35,0.46,,,,,,,,,,,,,,
3-May-11,3.25,3.71,1.71,1.43,7.84,5.55,1.63,2.16,1.53,11.43,1.86,1.25,3.37,0.46,,,,,,,,,,,,,,
4-May-11,3.26,3.70,1.75,1.46,7.85,5.64,1.66,1.99,1.55,11.50,1.89,1.26,3.40,0.44,,,,,,,,,,,,,,
5-May-11,3.29,3.73,1.73,1.46,7.90,5.82,1.65,2.00,1.58,11.73,1.93,1.26,3.36,0.44,,,,,,,,,,,,,,
6-May-11,3.27,3.73,1.74,1.45,7.93,5.77,1.64,1.89,1.57,11.69,1.90,1.27,3.38,0.46,,,,,,,,,,,,,,
9-May-11,3.27,3.75,1.71,1.45,7.96,5.88,1.63,1.88,1.56,11.76,1.90,1.29,3.33,0.48,,,,,,,,,,,,,,
10-May-11,3.23,3.56,1.68,1.42,7.90,5.84,1.57,1.88,1.50,11.74,1.79,1.28,3.24,0.33,,,,,,,,,,,,,,
11-May-11,3.27,3.59,1.74,1.46,7.93,5.86,1.59,1.94,1.51,11.85,1.83,1.27,3.28,0.32,,,,,,,,,,,,,,
12-May-11,3.19,3.54,1.70,1.45,7.64,5.67,1.57,1.83,1.41,11.62,1.76,1.27,3.12,0.35,,,,,,,,,,,,,,
13-May-11,3.20,3.46,1.70,1.48,7.67,5.79,1.57,1.78,1.35,11.65,1.78,1.26,3.14,0.27,,,,,,,,,,,,,,
16-May-11,3.22,3.50,1.71,1.52,7.71,5.88,1.59,1.81,1.36,11.62,1.82,1.28,3.20,0.28,,,,,,,,,,,,,,
17-May-11,3.25,3.50,1.72,1.54,7.73,5.94,1.60,1.83,1.42,11.70,1.85,1.26,3.21,0.26,,,,,,,,,,,,,,
18-May-11,3.19,3.45,1.69,1.50,7.69,5.79,1.58,1.81,1.41,11.44,1.82,1.28,3.17,0.26,,,,,,,,,,,,,,
19-May-11,3.17,3.44,1.65,1.49,7.70,5.76,1.58,1.79,1.40,11.36,1.77,1.26,3.15,0.27,,,,,,,,,,,,,,
20-May-11,3.18,3.46,1.64,1.46,7.87,5.77,1.58,1.82,1.42,11.48,1.79,1.27,3.16,0.28,,,,,,,,,,,,,,
23-May-11,3.21,3.52,1.67,1.47,7.87,5.90,1.58,1.75,1.46,11.60,1.81,1.26,3.21,0.32,,,,,,,,,,,,,,
24-May-11,3.24,3.58,1.67,1.48,7.88,5.91,1.62,1.76,1.46,11.80,1.84,1.27,3.23,0.34,,,,,,,,,,,,,,
25-May-11,3.24,3.67,1.68,1.47,8.03,5.87,1.63,1.74,1.48,11.91,1.79,1.27,3.23,0.43,,,,,,,,,,,,,,
26-May-11,3.33,3.75,1.76,1.54,8.08,6.00,1.69,1.82,1.55,12.26,1.87,1.29,3.32,0.41,,,,,,,,,,,,,,
27-May-11,3.33,3.82,1.77,1.54,8.10,5.95,1.69,1.82,1.55,12.25,1.86,1.29,3.33,0.49,,,,,,,,,,,,,,
31-May-11,3.31,3.87,1.77,1.44,7.99,5.92,1.68,1.89,1.56,11.95,1.88,1.31,3.35,0.56,,,,,,,,,,,,,,
1-Jun-11,3.38,3.94,1.85,1.42,8.06,6.09,1.70,2.01,1.62,12.18,1.93,1.32,3.45,0.56,,,,,,,,,,,,,,
2-Jun-11,3.32,3.96,1.77,1.39,8.09,5.97,1.66,1.89,1.54,12.17,1.85,1.29,3.38,0.64,,,,,,,,,,,,,,
3-Jun-11,3.33,4.00,1.78,1.42,8.07,5.97,1.67,1.92,1.55,12.12,1.88,1.35,3.40,0.66,,,,,,,,,,,,,,
6-Jun-11,3.36,4.00,1.79,1.44,8.08,5.97,1.67,2.14,1.51,12.13,1.86,1.36,3.40,0.64,,,,,,,,,,,,,,
7-Jun-11,3.32,4.01,1.77,1.45,7.82,5.92,1.66,1.95,1.47,12.02,1.84,1.36,3.40,0.69,,,,,,,,,,,,,,
8-Jun-11,3.37,4.06,1.81,1.52,7.89,6.02,1.71,1.99,1.52,12.15,1.88,1.38,3.45,0.69,,,,,,,,,,,,,,
9-Jun-11,3.31,4.10,1.78,1.50,7.95,5.87,1.67,1.89,1.47,11.96,1.79,1.35,3.41,0.79,,,,,,,,,,,,,,
10-Jun-11,3.33,4.14,1.79,1.50,7.97,5.90,1.70,1.91,1.51,12.09,1.77,1.34,3.45,0.81,,,,,,,,,,,,,,
13-Jun-11,3.34,4.22,1.78,1.51,7.97,5.96,1.68,1.93,1.49,12.16,1.77,1.35,3.44,0.89,,,,,,,,,,,,,,
14-Jun-11,3.22,4.12,1.63,1.41,7.87,5.74,1.60,1.82,1.39,11.98,1.63,1.32,3.33,0.90,,,,,,,,,,,,,,
15-Jun-11,3.35,4.24,1.76,1.49,7.99,5.97,1.70,1.93,1.50,12.36,1.74,1.33,3.44,0.89,,,,,,,,,,,,,,
16-Jun-11,3.43,4.31,1.81,1.57,8.03,6.25,1.74,1.98,1.57,12.55,1.80,1.38,3.50,0.88,,,,,,,,,,,,,,
17-Jun-11,3.42,4.28,1.82,1.51,8.03,6.28,1.73,1.97,1.54,12.61,1.76,1.38,3.49,0.86,,,,,,,,,,,,,,
20-Jun-11,3.39,4.26,1.75,1.49,8.02,6.22,1.71,1.96,1.53,12.58,1.74,1.37,3.47,0.87,,,,,,,,,,,,,,
21-Jun-11,3.35,4.19,1.70,1.47,8.01,6.14,1.68,1.93,1.49,12.38,1.71,1.36,3.45,0.85,,,,,,,,,,,,,,
22-Jun-11,3.30,4.19,1.69,1.41,8.01,6.11,1.66,1.92,1.48,12.02,1.71,1.36,3.44,0.88,,,,,,,,,,,,,,
23-Jun-11,3.39,4.26,1.75,1.49,8.09,6.29,1.73,1.97,1.54,12.22,1.75,1.41,3.50,0.87,,,,,,,,,,,,,,
24-Jun-11,3.42,4.33,1.77,1.52,8.16,6.36,1.76,2.00,1.58,12.21,1.80,1.45,3.54,0.90,,,,,,,,,,,,,,
27-Jun-11,3.32,4.27,1.70,1.44,8.10,6.28,1.67,1.91,1.48,11.66,1.72,1.42,3.44,0.95,,,,,,,,,,,,,,
28-Jun-11,3.22,4.13,1.62,1.36,7.96,6.07,1.58,1.84,1.39,11.53,1.62,1.38,3.32,0.92,,,,,,,,,,,,,,
29-Jun-11,3.14,4.04,1.55,1.30,7.87,5.97,1.52,1.77,1.33,11.30,1.55,1.36,3.25,0.90,,,,,,,,,,,,,,
30-Jun-11,3.05,3.93,1.50,1.21,7.83,5.68,1.48,1.69,1.27,11.17,1.51,1.31,3.21,0.88,,,,,,,,,,,,,,
1-Jul-11,3.01,3.89,1.48,1.19,7.79,5.56,1.47,1.68,1.24,10.86,1.48,1.30,3.18,0.89,,,,,,,,,,,,,,
5-Jul-11,3.08,3.99,1.55,1.32,7.90,5.65,1.51,1.68,1.31,11.09,1.54,1.31,3.23,0.91,,,,,,,,,,,,,,
6-Jul-11,3.12,4.02,1.60,1.35,7.94,5.72,1.55,1.73,1.34,11.11,1.59,1.30,3.26,0.90,,,,,,,,,,,,,,
7-Jul-11,3.05,3.88,1.54,1.32,7.72,5.70,1.51,1.68,1.29,10.74,1.55,1.27,3.21,0.83,,,,,,,,,,,,,,
8-Jul-11,3.17,3.93,1.64,1.43,7.88,5.88,1.61,1.80,1.42,10.88,1.67,1.30,3.34,0.76,,,,,,,,,,,,,,
11-Jul-11,3.29,4.05,1.74,1.56,7.96,6.08,1.70,1.86,1.51,11.19,1.76,1.34,3.43,0.76,,,,,,,,,,,,,,
12-Jul-11,3.32,4.15,1.74,1.57,7.97,6.14,1.70,1.89,1.52,11.42,1.77,1.33,3.44,0.83,,,,,,,,,,,,,,
13-Jul-11,3.34,4.16,1.77,1.57,7.97,6.21,1.73,1.89,1.53,11.42,1.78,1.35,3.46,0.82,,,,,,,,,,,,,,
14-Jul-11,3.29,4.18,1.73,1.49,7.94,6.28,1.65,1.82,1.46,11.36,1.72,1.35,3.39,0.90,,,,,,,,,,,,,,
15-Jul-11,3.31,4.23,1.74,1.52,7.99,6.23,1.69,1.85,1.49,11.41,1.75,1.36,3.42,0.92,,,,,,,,,,,,,,
18-Jul-11,3.29,4.23,1.71,1.49,8.00,6.28,1.67,1.76,1.47,11.48,1.72,1.36,3.39,0.94,,,,,,,,,,,,,,
19-Jul-11,3.30,4.27,1.72,1.51,7.99,6.21,1.70,1.77,1.52,11.39,1.77,1.31,3.45,0.97,,,,,,,,,,,,,,
20-Jul-11,3.25,4.25,1.68,1.45,7.96,6.14,1.64,1.69,1.45,11.36,1.73,1.31,3.38,1.00,,,,,,,,,,,,,,
21-Jul-11,3.15,4.09,1.63,1.39,7.63,5.93,1.59,1.60,1.38,11.08,1.65,1.26,3.31,0.94,,,,,,,,,,,,,,
22-Jul-11,3.18,4.12,1.65,1.42,7.66,5.91,1.62,1.63,1.42,11.14,1.70,1.25,3.35,0.94,,,,,,,,,,,,,,
25-Jul-11,3.14,4.09,1.61,1.38,7.64,5.77,1.59,1.60,1.38,11.20,1.67,1.23,3.31,0.95,,,,,,,,,,,,,,
26-Jul-11,3.15,4.14,1.61,1.41,7.68,5.82,1.58,1.60,1.40,11.18,1.68,1.27,3.36,0.98,,,,,,,,,,,,,,
27-Jul-11,3.11,4.12,1.58,1.35,7.64,5.77,1.57,1.54,1.39,11.14,1.62,1.20,3.31,1.01,,,,,,,,,,,,,,
28-Jul-11,3.10,4.09,1.55,1.32,7.64,5.81,1.54,1.54,1.35,11.07,1.63,1.21,3.31,0.99,,,,,,,,,,,,,,
29-Jul-11,3.14,4.18,1.60,1.32,7.79,5.92,1.59,1.59,1.43,11.23,1.71,1.21,3.42,1.04,,,,,,,,,,,,,,
1-Aug-11,3.09,4.22,1.59,1.24,7.82,5.93,1.50,1.51,1.42,10.99,1.68,1.21,3.44,1.13,,,,,,,,,,,,,,
2-Aug-11,3.16,4.22,1.65,1.27,7.91,6.11,1.57,1.59,1.49,11.08,1.79,1.23,3.50,1.06,,,,,,,,,,,,,,
3-Aug-11,3.18,4.23,1.67,1.31,7.89,6.19,1.57,1.62,1.49,11.13,1.80,1.25,3.51,1.04,,,,,,,,,,,,,,
4-Aug-11,3.38,4.36,1.88,1.47,7.99,6.48,1.75,1.83,1.65,11.62,1.96,1.25,3.67,0.98,,,,,,,,,,,,,,
5-Aug-11,3.38,4.35,1.81,1.46,7.90,6.89,1.69,1.81,1.57,11.79,1.86,1.32,3.58,0.96,,,,,,,,,,,,,,
8-Aug-11,3.77,4.77,2.15,1.77,8.01,7.56,1.98,2.16,1.92,12.84,2.15,1.41,3.91,1.00,,,,,,,,,,,,,,
9-Aug-11,3.84,4.78,2.21,1.86,8.72,7.41,2.06,2.25,2.01,12.85,2.30,1.56,3.96,0.94,,,,,,,,,,,,,,
10-Aug-11,3.91,5.02,2.25,1.96,8.72,7.54,2.16,2.25,2.09,12.84,2.41,1.53,4.15,1.11,,,,,,,,,,,,,,
11-Aug-11,3.87,4.96,2.17,1.95,8.69,7.37,2.12,2.14,1.98,12.96,2.40,1.58,4.13,1.09,,,,,,,,,,,,,,
12-Aug-11,3.85,5.17,2.17,1.91,9.00,7.16,2.15,2.16,2.00,12.72,2.40,1.64,4.13,1.33,,,,,,,,,,,,,,
15-Aug-11,3.72,4.99,2.01,1.81,8.96,7.09,2.04,2.04,1.86,12.44,2.31,1.56,4.05,1.27,,,,,,,,,,,,,,
16-Aug-11,3.78,5.06,2.08,1.86,9.01,7.28,2.11,2.09,1.88,12.51,2.40,1.53,4.14,1.28,,,,,,,,,,,,,,
17-Aug-11,3.76,5.09,2.08,1.72,9.02,7.29,2.04,2.08,1.88,12.54,2.43,1.54,4.16,1.33,,,,,,,,,,,,,,
18-Aug-11,3.87,5.32,2.15,1.83,9.03,7.59,2.15,2.16,1.98,13.00,2.42,1.55,4.28,1.44,,,,,,,,,,,,,,
19-Aug-11,3.86,5.27,2.17,1.83,9.01,7.50,2.15,2.18,2.00,12.96,2.24,1.53,4.29,1.41,,,,,,,,,,,,,,
22-Aug-11,3.85,5.25,2.15,1.80,8.99,7.55,2.11,2.13,1.97,13.31,2.21,1.53,4.22,1.39,,,,,,,,,,,,,,
23-Aug-11,3.86,5.25,2.14,1.78,9.00,7.63,2.11,2.10,1.93,13.45,2.17,1.55,4.17,1.40,,,,,,,,,,,,,,
24-Aug-11,3.73,5.12,2.02,1.71,8.92,7.46,2.01,1.94,1.77,13.26,1.98,1.51,3.99,1.39,,,,,,,,,,,,,,
25-Aug-11,3.78,5.18,2.06,1.78,8.96,7.49,2.04,2.00,1.83,13.27,2.06,1.53,4.07,1.40,,,,,,,,,,,,,,
26-Aug-11,3.82,5.21,2.12,1.83,9.01,7.58,2.09,2.04,1.88,13.32,2.12,1.53,4.12,1.39,,,,,,,,,,,,,,
29-Aug-11,3.72,5.14,2.02,1.74,8.68,7.41,2.00,1.94,1.78,13.08,2.03,1.51,4.03,1.42,,,,,,,,,,,,,,
30-Aug-11,3.77,5.22,2.09,1.75,8.72,7.49,2.03,2.02,1.88,12.94,2.17,1.52,4.13,1.45,,,,,,,,,,,,,,
31-Aug-11,3.66,4.95,1.97,1.65,8.71,7.38,1.96,1.86,1.82,12.73,2.07,1.51,4.02,1.29,,,,,,,,,,,,,,
1-Sep-11,3.76,5.07,2.05,1.75,8.76,7.57,2.06,1.94,1.93,12.93,2.18,1.52,4.12,1.30,,,,,,,,,,,,,,
2-Sep-11,3.89,5.14,2.17,1.85,8.76,7.82,2.15,2.07,2.05,13.20,2.32,1.53,4.26,1.25,,,,,,,,,,,,,,
6-Sep-11,3.94,5.15,2.19,1.88,8.76,7.99,2.16,2.13,2.09,13.34,2.37,1.62,4.30,1.22,,,,,,,,,,,,,,
7-Sep-11,3.86,5.08,2.13,1.87,8.74,7.90,2.08,2.06,2.01,13.05,2.30,1.58,4.25,1.22,,,,,,,,,,,,,,
8-Sep-11,3.91,5.10,2.19,1.93,8.77,7.95,2.14,2.09,2.06,13.12,2.35,1.57,4.30,1.19,,,,,,,,,,,,,,
9-Sep-11,4.04,5.23,2.30,2.05,8.96,8.12,2.26,2.22,2.16,13.45,2.42,1.61,4.37,1.19,,,,,,,,,,,,,,
12-Sep-11,4.08,5.26,2.35,2.11,8.92,8.24,2.29,2.27,2.20,13.52,2.41,1.67,4.39,1.18,,,,,,,,,,,,,,
13-Sep-11,4.05,5.21,2.30,2.06,8.89,8.41,2.25,2.21,2.15,13.46,2.36,1.63,4.33,1.17,,,,,,,,,,,,,,
14-Sep-11,4.11,5.26,2.35,2.09,8.89,8.64,2.32,2.24,2.18,13.64,2.41,1.64,4.34,1.15,,,,,,,,,,,,,,
15-Sep-11,4.05,5.19,2.30,2.02,8.86,8.47,2.27,2.19,2.10,13.56,2.33,1.63,4.32,1.14,,,,,,,,,,,,,,
16-Sep-11,4.05,5.21,2.33,2.04,8.88,8.36,2.28,2.21,2.14,13.45,2.36,1.62,4.35,1.16,,,,,,,,,,,,,,
19-Sep-11,4.24,5.32,2.52,2.21,9.11,8.68,2.42,2.39,2.30,13.82,2.50,1.76,4.51,1.08,,,,,,,,,,,,,,
20-Sep-11,4.20,5.32,2.46,2.14,8.81,8.76,2.36,2.36,2.30,13.66,2.53,1.73,4.51,1.12,,,,,,,,,,,,,,
21-Sep-11,4.32,5.51,2.56,2.24,8.76,9.18,2.47,2.47,2.41,13.89,2.64,1.73,4.69,1.19,,,,,,,,,,,,,,
22-Sep-11,4.66,5.63,2.85,2.53,8.81,9.91,2.75,2.83,2.67,14.68,2.91,1.96,4.88,0.97,,,,,,,,,,,,,,
23-Sep-11,4.64,5.56,2.81,2.50,8.77,9.83,2.73,2.77,2.66,14.79,2.84,2.01,5.02,0.92,,,,,,,,,,,,,,
26-Sep-11,4.68,5.61,2.83,2.55,8.73,9.84,2.76,2.80,2.61,15.04,2.88,1.96,4.97,0.93,,,,,,,,,,,,,,
27-Sep-11,4.49,5.52,2.66,2.40,8.69,9.28,2.59,2.69,2.48,14.47,2.80,1.88,4.86,1.03,,,,,,,,,,,,,,
28-Sep-11,4.56,5.70,2.67,2.41,8.69,9.77,2.60,2.70,2.45,14.83,2.89,1.88,4.92,1.15,,,,,,,,,,,,,,
29-Sep-11,4.54,5.73,2.72,2.38,8.68,9.67,2.61,2.74,2.50,14.35,2.95,1.89,4.99,1.19,,,,,,,,,,,,,,
30-Sep-11,4.64,5.87,2.77,2.40,8.68,9.93,2.67,2.79,2.52,14.50,3.12,1.81,5.10,1.22,,,,,,,,,,,,,,
3-Oct-11,4.78,5.98,2.90,2.54,8.76,10.18,2.76,2.95,2.62,14.69,3.28,1.87,5.26,1.20,,,,,,,,,,,,,,
4-Oct-11,4.80,5.97,2.92,2.55,8.73,10.17,2.77,2.95,2.68,14.80,3.27,1.99,5.25,1.17,,,,,,,,,,,,,,
5-Oct-11,4.72,5.94,2.80,2.48,8.99,10.13,2.71,2.92,2.58,14.44,3.37,1.89,5.20,1.22,,,,,,,,,,,,,,
6-Oct-11,4.55,5.94,2.64,2.34,8.96,9.76,2.56,2.71,2.43,14.05,3.29,1.84,5.12,1.39,,,,,,,,,,,,,,
7-Oct-11,4.48,5.88,2.59,2.29,8.91,9.63,2.50,2.61,2.37,13.90,3.17,1.81,5.06,1.40,,,,,,,,,,,,,,
11-Oct-11,4.28,5.60,2.41,2.06,8.85,9.35,2.32,2.35,2.17,13.90,2.93,1.65,4.92,1.32,,,,,,,,,,,,,,
12-Oct-11,4.11,5.54,2.23,1.91,8.82,8.83,2.25,2.17,2.01,13.53,2.72,1.59,4.74,1.43,,,,,,,,,,,,,,
13-Oct-11,4.19,5.52,2.34,1.98,8.89,9.00,2.34,2.24,2.07,13.68,2.71,1.64,4.82,1.33,,,,,,,,,,,,,,
14-Oct-11,4.07,5.46,2.26,1.89,8.89,8.61,2.28,2.12,1.99,13.22,2.70,1.65,4.77,1.39,,,,,,,,,,,,,,
17-Oct-11,4.12,5.39,2.32,1.96,8.92,8.78,2.33,2.19,2.06,13.30,2.56,1.64,4.75,1.27,,,,,,,,,,,,,,
